species,fastq_pass,total,superkingdom,kingdom,phylum,class,order,family,genus,tax
Unknown,2997512,2997512,Unclassified,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown
Dyella sp. M7H15-1,41,41,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella sp. M7H15-1
Toxoplasma gondii,41,41,Eukaryota,Eukaryota_Incertae_sedis,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,Toxoplasma,Eukaryota;Eukaryota_Incertae_sedis;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Toxoplasma;Toxoplasma gondii
Leishmania mexicana,41,41,Eukaryota,Eukaryota_Incertae_sedis,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Leishmania,Eukaryota;Eukaryota_Incertae_sedis;Euglenozoa;Kinetoplastea;Trypanosomatida;Trypanosomatidae;Leishmania;Leishmania mexicana
Arabidopsis thaliana,41,41,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabidopsis,Eukaryota;Viridiplantae;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Arabidopsis;Arabidopsis thaliana
Halobacterium litoreum,40,40,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium litoreum
Actinomyces sp. oral taxon 897,40,40,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. oral taxon 897
Corynebacterium incognita,40,40,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium incognita
Corynebacterium riegelii,40,40,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium riegelii
Cutibacterium modestum,40,40,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium modestum
Bacillus dafuensis,40,40,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus dafuensis
Geobacillus sp. GHH01,40,40,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus sp. GHH01
Salimicrobium jeotgali,40,40,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Salimicrobium,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Salimicrobium;Salimicrobium jeotgali
Paenibacillus sp. FSL R7-0273,40,40,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R7-0273
Paenibacillus uliginis,40,40,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus uliginis
Enterococcus faecalis,40,40,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis
Vescimonas fastidiosa,40,40,Bacteria,Bacteria_none,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Vescimonas,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas;Vescimonas fastidiosa
Romboutsia hominis,40,40,Bacteria,Bacteria_none,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Romboutsia,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia;Romboutsia hominis
Phascolarctobacterium succinatutens,40,40,Bacteria,Bacteria_none,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Bacteria;Bacteria_none;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium succinatutens
Spirosoma aureum,40,40,Bacteria,Bacteria_none,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Bacteria;Bacteria_none;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma aureum
Hymenobacter sp. 5420S-77,40,40,Bacteria,Bacteria_none,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Bacteria;Bacteria_none;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter sp. 5420S-77
Capnocytophaga canimorsus,40,40,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga canimorsus
Galbibacter sp. BG1,40,40,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Galbibacter,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Galbibacter;Galbibacter sp. BG1
Chryseobacterium shandongense,40,40,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium shandongense
Pedobacter sp. G11,40,40,Bacteria,Bacteria_none,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Bacteria;Bacteria_none;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter sp. G11
Scytonema sp. NIES-4073,40,40,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Nostocales,Scytonemataceae,Scytonema,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Nostocales;Scytonemataceae;Scytonema;Scytonema sp. NIES-4073
Synechococcus elongatus,40,40,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus elongatus
Roseimaritima multifibrata,40,40,Bacteria,Bacteria_none,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Roseimaritima,Bacteria;Bacteria_none;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Roseimaritima;Roseimaritima multifibrata
Magnetospira sp. QH-2,40,40,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Magnetospira,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Magnetospira;Magnetospira sp. QH-2
Tsuneonella dongtanensis,40,40,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Tsuneonella,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Tsuneonella;Tsuneonella dongtanensis
Burkholderia savannae,40,40,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia savannae
Comamonas sp. Y33R10-2,40,40,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas sp. Y33R10-2
Janthinobacterium tructae,40,40,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium tructae
Geobacter benzoatilyticus,40,40,Bacteria,Bacteria_none,Pseudomonadota,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Bacteria;Bacteria_none;Pseudomonadota;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter benzoatilyticus
Idiomarina sp. OT37-5b,40,40,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;Idiomarina sp. OT37-5b
Marinobacter sp. Arc7-DN-1,40,40,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;Marinobacter sp. Arc7-DN-1
Permianibacter aggregans,40,40,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Permianibacter,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Permianibacter;Permianibacter aggregans
Pseudomonas chengduensis,40,40,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas chengduensis
Pseudomonas kermanshahensis,40,40,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas kermanshahensis
Pseudomonas mosselii,40,40,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas mosselii
Pseudomonas syringae group genomosp. 7,40,40,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group genomosp. 7
Pyramidobacter piscolens,40,40,Bacteria,Bacteria_none,Synergistota,Synergistia,Synergistales,Dethiosulfovibrionaceae,Pyramidobacter,Bacteria;Bacteria_none;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Pyramidobacter;Pyramidobacter piscolens
Halococcoides cellulosivorans,39,39,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halococcoides,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Halococcoides;Halococcoides cellulosivorans
Halovivax sp. WLHSJ27,39,39,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halovivax,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halovivax;Halovivax sp. WLHSJ27
Natrinema sp. DC36,39,39,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema sp. DC36
Bifidobacterium bifidum,39,39,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium bifidum
Microbacterium endophyticum,39,39,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium endophyticum
Arthrobacter sp. YN,39,39,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. YN
Corynebacterium casei,39,39,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium casei
Corynebacterium lujinxingii,39,39,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium lujinxingii
Corynebacterium striatum,39,39,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium striatum
Alicyclobacillus cycloheptanicus,39,39,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus cycloheptanicus
Neobacillus sp. Marseille-Q6967,39,39,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus sp. Marseille-Q6967
Sutcliffiella cohnii,39,39,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Sutcliffiella,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Sutcliffiella;Sutcliffiella cohnii
Paenibacillus sp. PK3_47,39,39,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. PK3_47
Dolosigranulum pigrum,39,39,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum;Dolosigranulum pigrum
Echinicola soli,39,39,Bacteria,Bacteria_none,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Echinicola,Bacteria;Bacteria_none;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola soli
Echinicola sp. 20G,39,39,Bacteria,Bacteria_none,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Echinicola,Bacteria;Bacteria_none;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola sp. 20G
Spirosoma taeanense,39,39,Bacteria,Bacteria_none,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Bacteria;Bacteria_none;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma taeanense
Pontibacter akesuensis,39,39,Bacteria,Bacteria_none,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Bacteria;Bacteria_none;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;Pontibacter akesuensis
Euzebyella marina,39,39,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Euzebyella,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Euzebyella;Euzebyella marina
Flavobacterium sp. IMCC34518,39,39,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sp. IMCC34518
Mucilaginibacter sp. 21P,39,39,Bacteria,Bacteria_none,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Bacteria;Bacteria_none;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter sp. 21P
Scytonema sp. HK-05,39,39,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Nostocales,Scytonemataceae,Scytonema,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Nostocales;Scytonemataceae;Scytonema;Scytonema sp. HK-05
Cyanobium gracile,39,39,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Cyanobium,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Cyanobium;Cyanobium gracile
Lichenihabitans sp. PAMC28606,39,39,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Lichenihabitantaceae,Lichenihabitans,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Lichenihabitantaceae;Lichenihabitans;Lichenihabitans sp. PAMC28606
Paracoccus marcusii,39,39,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus marcusii
Paracoccus sp. SCSIO 80058,39,39,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus sp. SCSIO 80058
Thioclava nitratireducens,39,39,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Thioclava,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Thioclava;Thioclava nitratireducens
Oceanicola sp. D3,39,39,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Oceanicola,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Oceanicola;Oceanicola sp. D3
Altererythrobacter sp. ZODW24,39,39,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter sp. ZODW24
Erythrobacter sp. BLCC-B19,39,39,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. BLCC-B19
Sphingomonas daechungensis,39,39,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas daechungensis
Burkholderia sp. PAMC 26561,39,39,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. PAMC 26561
Desulfatibacillum aliphaticivorans,39,39,Bacteria,Bacteria_none,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatibacillum,Bacteria;Bacteria_none;Pseudomonadota;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum;Desulfatibacillum aliphaticivorans
Desulfovibrio piger,39,39,Bacteria,Bacteria_none,Pseudomonadota,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Bacteria;Bacteria_none;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio piger
Desulfovibrio vulgaris,39,39,Bacteria,Bacteria_none,Pseudomonadota,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Bacteria;Bacteria_none;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio vulgaris
Campylobacter fetus,39,39,Bacteria,Bacteria_none,Pseudomonadota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Bacteria;Bacteria_none;Pseudomonadota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter fetus
Cellvibrio sp. KY-YJ-3,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. KY-YJ-3
Microbulbifer sp. ALW1,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;Microbulbifer sp. ALW1
Mixta calida,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Mixta,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;Mixta calida
Pantoea sp. Z09,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp. Z09
Cobetia sp. L2A1,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia;Cobetia sp. L2A1
Pseudomonas argentinensis,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas argentinensis
Pseudomonas phytophila,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas phytophila
Pseudomonas tritici,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas tritici
Ahniella affigens,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;Ahniella affigens
Stenotrophomonas sp. SAU14A_NAIMI4_8,39,39,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas sp. SAU14A_NAIMI4_8
Haloplanus aerogenes,38,38,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloplanus,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloplanus;Haloplanus aerogenes
Natrinema sp. YPL30,38,38,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema sp. YPL30
Natronobacterium gregoryi,38,38,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronobacterium;Natronobacterium gregoryi
Corynebacterium sp. L2-79-05,38,38,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium sp. L2-79-05
Parolsenella massiliensis,38,38,Bacteria,Bacteria_none,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Bacteria;Bacteria_none;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Parolsenella;Parolsenella massiliensis
Berryella intestinalis,38,38,Bacteria,Bacteria_none,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Berryella,Bacteria;Bacteria_none;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Berryella;Berryella intestinalis
Bacillus infantis,38,38,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus infantis
Gottfriedia acidiceleris,38,38,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Gottfriedia,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Gottfriedia;Gottfriedia acidiceleris
Paenibacillus pabuli,38,38,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus pabuli
