species,fastq_pass,total,superkingdom,kingdom,phylum,class,order,family,genus,tax
Unknown,5997370,5997370,Unclassified,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown
Acinetobacter sp. FDAARGOS_724,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. FDAARGOS_724
Halomonas sp. hl-4,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. hl-4
Oleiphilus messinensis,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;Oleiphilus messinensis
Pseudomonas sp. B21-017,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. B21-017
Pseudomonas sp. LTJR-52,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. LTJR-52
Pseudomonas sp. MM213,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. MM213
Pseudomonas sp. R84,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R84
Pseudomonas sp. SORT22,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. SORT22
Pseudomonas thivervalensis,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas thivervalensis
Vibrio furnissii,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio furnissii
Vibrio harveyi,25,25,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio harveyi
Pseudobdellovibrio exovorus,25,25,Bacteria,Bacteria_none,Pseudomonadota,Oligoflexia,Bdellovibrionales,Pseudobdellovibrionaceae,Pseudobdellovibrio,Bacteria;Bacteria_none;Pseudomonadota;Oligoflexia;Bdellovibrionales;Pseudobdellovibrionaceae;Pseudobdellovibrio;Pseudobdellovibrio exovorus
Plasmodium gaboni,25,25,Eukaryota,Eukaryota_Incertae_sedis,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium,Eukaryota;Eukaryota_Incertae_sedis;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium gaboni
Phaeodactylum tricornutum,25,25,Eukaryota,Eukaryota_Incertae_sedis,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Eukaryota;Eukaryota_Incertae_sedis;Bacillariophyta;Bacillariophyceae;Naviculales;Phaeodactylaceae;Phaeodactylum;Phaeodactylum tricornutum
Malassezia restricta,25,25,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota;Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta
Haladaptatus sp. ZJ1,24,24,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haladaptatus,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haladaptatus;Haladaptatus sp. ZJ1
Halobacterium noricense,24,24,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium noricense
Haloprofundus salilacus,24,24,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloprofundus,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloprofundus;Haloprofundus salilacus
Haloterrigena sp. ZJ2,24,24,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena sp. ZJ2
Scardovia inopinata,24,24,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Scardovia,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Scardovia;Scardovia inopinata
Candidatus Rhodoluna planktonica,24,24,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Rhodoluna,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rhodoluna;Candidatus Rhodoluna planktonica
Rothia terrae,24,24,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Rothia,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia terrae
Corynebacterium kalinowskii,24,24,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium kalinowskii
Lysinibacillus sp. ACHW1.5,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus sp. ACHW1.5
Lysinibacillus sp. G01H,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus sp. G01H
Lysinibacillus sp. GJ-1,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus sp. GJ-1
Exiguobacterium sp. N4-1P,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillales_Incertae_sedis,Exiguobacterium,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillales_Incertae_sedis;Exiguobacterium;Exiguobacterium sp. N4-1P
Paenibacillus brasilensis,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus brasilensis
Paenibacillus sp. E222,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. E222
Rummeliibacillus stabekisii,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Planococcaceae,Rummeliibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Planococcaceae;Rummeliibacillus;Rummeliibacillus stabekisii
Macrococcus brunensis,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Macrococcus;Macrococcus brunensis
Staphylococcus haemolyticus,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus haemolyticus
Enterococcus mundtii,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus mundtii
Lacticaseibacillus paracasei,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei
Latilactobacillus sakei,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;Latilactobacillus sakei
Loigolactobacillus backii,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus;Loigolactobacillus backii
Loigolactobacillus coryniformis,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus;Loigolactobacillus coryniformis
Streptococcus oralis,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis
Streptococcus pasteurianus,24,24,Bacteria,Bacteria_none,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pasteurianus
Clostridium felsineum,24,24,Bacteria,Bacteria_none,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium felsineum
Enterocloster bolteae,24,24,Bacteria,Bacteria_none,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster bolteae
Roseburia intestinalis,24,24,Bacteria,Bacteria_none,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia intestinalis
[Clostridium] colinum,24,24,Bacteria,Bacteria_none,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Tyzzerella,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Tyzzerella;[Clostridium] colinum
Bacteroides helcogenes,24,24,Bacteria,Bacteria_none,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides helcogenes
Chitinophaga alhagiae,24,24,Bacteria,Bacteria_none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Bacteria;Bacteria_none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;Chitinophaga alhagiae
Flavisolibacter tropicus,24,24,Bacteria,Bacteria_none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Bacteria;Bacteria_none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter tropicus
Candidatus Arcticimaribacter forsetii,24,24,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Candidatus Arcticimaribacter,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Candidatus Arcticimaribacter;Candidatus Arcticimaribacter forsetii
Maribacter sp. Hal144,24,24,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter;Maribacter sp. Hal144
Winogradskyella schleiferi,24,24,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;Winogradskyella schleiferi
Chryseobacterium sp. MEBOG06,24,24,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp. MEBOG06
Prosthecochloris sp. HL-130-GSB,24,24,Bacteria,Bacteria_none,Chlorobiota,Chlorobiia,Chlorobiales,Chlorobiaceae,Prosthecochloris,Bacteria;Bacteria_none;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Prosthecochloris;Prosthecochloris sp. HL-130-GSB
Dehalococcoides mccartyi,24,24,Bacteria,Bacteria_none,Chloroflexota,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Bacteria;Bacteria_none;Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;Dehalococcoides mccartyi
Anthocerotibacter panamensis,24,24,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Gloeobacterales,Gloeobacteraceae,Anthocerotibacter,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Gloeobacterales;Gloeobacteraceae;Anthocerotibacter;Anthocerotibacter panamensis
Acaryochloris marina,24,24,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Synechococcales,Acaryochloridaceae,Acaryochloris,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Synechococcales;Acaryochloridaceae;Acaryochloris;Acaryochloris marina
Synechococcus sp. JA-2-3B'a(2-13),24,24,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. JA-2-3B'a(2-13)
Thermus sp. NEB1569,24,24,Bacteria,Bacteria_none,Deinococcota,Deinococci,Thermales,Thermaceae,Thermus,Bacteria;Bacteria_none;Deinococcota;Deinococci;Thermales;Thermaceae;Thermus;Thermus sp. NEB1569
Poriferisphaera corsica,24,24,Bacteria,Bacteria_none,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Poriferisphaera,Bacteria;Bacteria_none;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Poriferisphaera;Poriferisphaera corsica
Rhizobium grahamii,24,24,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium grahamii
Rhizobium hidalgonense,24,24,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium hidalgonense
Sulfitobacter sp. DSM 110093,24,24,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Sulfitobacter;Sulfitobacter sp. DSM 110093
Gluconobacter albidus,24,24,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter;Gluconobacter albidus
Komagataeibacter rhaeticus,24,24,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Komagataeibacter,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Komagataeibacter;Komagataeibacter rhaeticus
Mycoavidus sp. B2-EB,24,24,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Mycoavidus,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Mycoavidus;Mycoavidus sp. B2-EB
Polynucleobacter paneuropaeus,24,24,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;Polynucleobacter paneuropaeus
Undibacterium parvum,24,24,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;Undibacterium parvum
Sutterella wadsworthensis,24,24,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella wadsworthensis
Syntrophotalea carbinolica,24,24,Bacteria,Bacteria_none,Pseudomonadota,Deltaproteobacteria,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea,Bacteria;Bacteria_none;Pseudomonadota;Deltaproteobacteria;Desulfuromonadales;Syntrophotaleaceae;Syntrophotalea;Syntrophotalea carbinolica
Shewanella decolorationis,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella decolorationis
Shewanella sp. JNE2,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella sp. JNE2
Aequoribacter fuscus,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Halieaceae,Aequoribacter,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Halieaceae;Aequoribacter;Aequoribacter fuscus
Citrobacter amalonaticus,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter amalonaticus
Enterobacter huaxiensis,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter huaxiensis
Raoultella terrigena,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella terrigena
Scandinavium goeteborgense,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Scandinavium,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Scandinavium;Scandinavium goeteborgense
Methylovulum psychrotolerans,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylovulum,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylovulum;Methylovulum psychrotolerans
Endozoicomonas montiporae,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;Endozoicomonas montiporae
Halomonas sp. A40-4,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. A40-4
Halomonas sp. ZZQ-149,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. ZZQ-149
Pseudomonas azerbaijanoriens,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas azerbaijanoriens
Pseudomonas qingdaonensis,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas qingdaonensis
Pseudomonas sp. HN11,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. HN11
Pseudomonas sp. IB20,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. IB20
Pseudomonas sp. SWI44,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. SWI44
Methylophaga pinxianii,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;Methylophaga pinxianii
Vibrio campbellii,24,24,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio campbellii
Leptospira weilii,24,24,Bacteria,Bacteria_none,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Bacteria;Bacteria_none;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira weilii
Fulvia fulva,24,24,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Fulvia,Eukaryota;Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Fulvia;Fulvia fulva
Haloarcula taiwanensis,23,23,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula taiwanensis
Halobacterium salinarum,23,23,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium salinarum
Haloferax volcanii,23,23,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax volcanii
Haloprofundus salinisoli,23,23,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloprofundus,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloprofundus;Haloprofundus salinisoli
Halorubrum sp. PV6,23,23,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum sp. PV6
Halovivax ruber,23,23,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halovivax,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halovivax;Halovivax ruber
Natribaculum sp. CGA3,23,23,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natribaculum,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natribaculum;Natribaculum sp. CGA3
Actinomyces sp. HMT897,23,23,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. HMT897
Corynebacterium deserti,23,23,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium deserti
